billing_date,cust_id,product_id,revenue,active_users,api_calls,storage_gb,support_hours,feature_count,data_processed_gb,integration_count,training_hours
2023-02-28,CUST_118,prod_07,10385.69,65,2612,551.7,4.7,7,670.4,6,21.7
2023-02-28,CUST_077,prod_08,14047.52,101,8786,514.8,9.7,15,1166.1,5,12.3
2023-02-28,CUST_071,prod_06,12089.8,90,8552,450.0,4.6,12,864.2,7,14.3
2023-02-28,CUST_010,prod_02,11831.38,79,3543,552.4,7.6,11,624.1,9,7.4
2023-02-28,CUST_180,prod_04,9440.59,103,6863,216.8,3.1,13,330.1,7,7.9
2023-02-28,CUST_195,prod_02,12215.85,43,5187,223.2,5.5,9,1065.7,9,20.0
2023-02-28,CUST_072,prod_10,11592.66,108,2712,341.0,10.2,18,226.2,8,9.7
2023-02-28,CUST_093,prod_08,10913.81,111,3991,565.9,2.1,15,377.7,2,10.5
2023-02-28,CUST_161,prod_07,11069.95,31,3981,517.3,2.7,8,1101.1,6,23.2
2023-02-28,CUST_138,prod_10,6741.23,17,7783,133.9,10.8,18,464.7,8,16.6
2023-02-28,CUST_117,prod_04,5703.26,22,5197,317.4,10.7,7,258.2,8,5.7
2023-02-28,CUST_009,prod_01,7115.73,33,10018,536.8,5.5,8,325.9,5,13.2
2023-02-28,CUST_023,prod_03,9761.78,24,6829,223.8,10.8,17,1067.8,9,9.0
2023-02-28,CUST_067,prod_04,12355.05,65,4313,178.2,1.3,11,1014.0,6,21.4
2023-02-28,CUST_115,prod_07,9990.63,13,9021,135.2,7.9,14,1055.8,8,17.9
2023-02-28,CUST_016,prod_04,8599.96,58,2553,450.7,3.7,4,354.8,9,6.2
2023-02-28,CUST_187,prod_03,9134.07,83,4026,64.6,3.9,14,538.0,5,12.0
2023-02-28,CUST_109,prod_08,7092.93,47,7233,500.3,1.7,13,241.8,6,16.8
2023-02-28,CUST_148,prod_01,5857.83,36,6526,342.7,3.0,5,244.0,9,7.7
2023-02-28,CUST_126,prod_09,9461.63,53,7202,505.8,9.4,9,949.3,2,16.1
2023-02-28,CUST_103,prod_08,9958.25,65,8544,543.4,8.8,7,663.3,6,20.8
2023-02-28,CUST_173,prod_06,5334.09,14,7409,107.0,9.5,7,627.7,2,12.4
2023-02-28,CUST_037,prod_04,8024.5,88,6335,273.8,10.4,14,149.7,4,6.8
2023-02-28,CUST_078,prod_01,10804.19,19,11440,174.1,1.3,15,1135.1,7,6.6
2023-02-28,CUST_189,prod_10,7723.16,24,8889,391.6,6.5,12,504.6,5,19.2
2023-02-28,CUST_186,prod_09,8715.31,91,5721,229.0,2.2,6,462.2,5,22.9
2023-02-28,CUST_018,prod_01,10024.99,94,4357,512.1,5.0,8,406.2,8,11.1
2023-02-28,CUST_090,prod_10,6136.69,17,4681,384.0,2.7,11,480.6,6,13.9
2023-02-28,CUST_140,prod_03,10683.76,95,4294,232.8,5.0,18,206.6,8,23.6
2023-02-28,CUST_137,prod_08,13154.11,67,4169,379.2,5.5,11,950.6,8,19.7
2023-02-28,CUST_013,prod_01,6714.11,79,4372,320.6,10.4,4,127.7,2,9.7
2023-02-28,CUST_096,prod_02,1548.6,14,1717,34.7,0.5,3,24.4,1,2.6
2023-02-28,CUST_185,prod_08,8369.43,83,4917,181.1,4.7,5,467.2,5,6.5
2023-02-28,CUST_053,prod_09,12770.17,97,5425,554.4,6.2,14,617.8,4,23.3
2023-02-28,CUST_064,prod_03,7470.06,21,9191,488.9,5.1,13,745.6,2,22.5
2023-02-28,CUST_048,prod_10,12228.99,67,9405,548.7,11.5,14,1088.6,4,13.2
2023-02-28,CUST_058,prod_01,10257.09,39,8893,65.2,1.3,6,993.7,7,7.9
2023-02-28,CUST_150,prod_09,9263.41,88,8236,456.0,9.8,18,263.8,4,19.4
2023-02-28,CUST_024,prod_01,8582.36,33,2212,164.6,1.9,13,827.6,4,22.2
2023-02-28,CUST_190,prod_05,10747.87,83,9659,574.7,2.5,8,844.4,7,3.6
2023-02-28,CUST_122,prod_09,7123.18,58,3223,231.0,3.4,6,583.7,1,9.0
2023-02-28,CUST_035,prod_05,11434.49,18,10280,564.7,4.2,12,1144.9,8,19.3
2023-02-28,CUST_080,prod_01,10589.7,65,10647,447.0,8.3,13,926.2,2,23.6
2023-02-28,CUST_143,prod_06,13762.66,104,1214,525.9,10.7,12,920.7,6,12.9
2023-02-28,CUST_004,prod_09,11544.6,59,7586,497.9,4.9,11,820.4,9,15.7
2023-02-28,CUST_123,prod_10,11761.16,109,1934,468.4,11.1,18,582.9,8,6.4
2023-02-28,CUST_098,prod_05,10478.19,34,4190,529.3,8.4,12,1136.3,4,8.7
2023-02-28,CUST_137,prod_10,12745.17,114,8461,215.8,10.5,17,1011.7,4,8.3
2023-02-28,CUST_075,prod_02,10268.78,95,8521,340.7,4.7,17,145.4,7,16.1
2023-02-28,CUST_094,prod_10,8602.02,83,8668,221.0,5.3,14,142.2,9,12.9
2023-02-28,CUST_039,prod_01,9511.84,51,2765,393.3,2.9,6,779.0,4,19.5
2023-02-28,CUST_042,prod_07,8997.73,77,10996,79.8,5.1,5,530.9,7,6.7
2023-02-28,CUST_110,prod_07,11383.28,103,5947,241.4,7.5,17,330.5,6,15.9
2023-02-28,CUST_116,prod_10,7697.41,13,8408,210.5,3.6,6,1093.5,2,6.6
2023-02-28,CUST_148,prod_04,9456.91,107,10085,70.2,11.2,13,206.1,9,13.7
2023-02-28,CUST_183,prod_04,7329.21,32,2828,271.2,1.5,8,574.4,6,7.8
2023-02-28,CUST_195,prod_01,9413.33,41,8089,537.3,4.4,7,602.6,6,22.2
2023-02-28,CUST_105,prod_09,10598.8,27,6823,292.8,10.8,17,1178.2,7,11.3
2023-02-28,CUST_082,prod_03,10674.38,50,5427,359.9,3.6,7,1129.5,6,16.6
2023-02-28,CUST_094,prod_05,8630.05,115,10959,332.8,7.3,7,251.2,5,6.3
2023-02-28,CUST_001,prod_05,8232.46,86,8243,340.9,5.7,7,151.0,6,15.8
2023-02-28,CUST_101,prod_05,14719.57,99,2387,382.1,6.2,12,1015.1,5,18.3
2023-02-28,CUST_005,prod_08,9268.3,89,10090,70.9,9.6,7,242.2,9,4.4
2023-02-28,CUST_116,prod_05,8177.61,21,8992,436.4,11.4,14,914.7,4,3.0
2023-02-28,CUST_046,prod_01,6132.72,41,10776,514.2,3.3,13,285.7,4,5.8
2023-02-28,CUST_197,prod_08,9630.95,107,7982,331.2,11.4,4,499.1,5,4.1
2023-02-28,CUST_070,prod_09,9036.48,92,6001,225.7,4.0,12,301.7,9,8.8
2023-02-28,CUST_037,prod_10,5654.34,50,3875,154.2,7.2,4,248.6,5,12.5
2023-02-28,CUST_147,prod_01,11171.55,73,6239,156.6,9.4,17,924.9,4,19.4
2023-02-28,CUST_016,prod_05,10206.04,43,11712,584.1,3.3,7,874.1,4,6.6
2023-02-28,CUST_066,prod_10,7792.07,22,7137,84.3,10.9,7,905.8,2,15.9
2023-02-28,CUST_188,prod_06,10115.83,60,11176,338.9,11.7,5,898.9,4,11.4
2023-02-28,CUST_155,prod_07,12183.48,102,3756,96.8,8.4,5,1180.7,5,23.5
2023-02-28,CUST_143,prod_02,15215.24,84,11600,224.5,4.7,17,1077.5,9,14.9
2023-02-28,CUST_105,prod_02,8681.52,18,2650,283.0,9.4,17,879.0,6,22.8
2023-02-28,CUST_191,prod_04,10077.77,109,5711,194.7,1.6,6,290.5,6,20.9
2023-02-28,CUST_149,prod_09,10293.47,38,11710,188.3,2.8,7,931.2,7,9.8
2023-02-28,CUST_141,prod_01,9537.02,47,4334,157.4,3.9,5,1022.0,4,15.4
2023-02-28,CUST_044,prod_01,14543.79,104,1407,357.7,10.4,15,919.1,7,8.6
2023-02-28,CUST_169,prod_03,7206.37,64,5724,336.7,2.5,8,180.6,5,11.0
2023-02-28,CUST_172,prod_09,7295.22,73,9572,408.0,10.2,15,148.0,5,8.4
2023-02-28,CUST_102,prod_06,11868.51,103,10756,161.2,9.7,9,644.8,6,18.6
2023-02-28,CUST_062,prod_08,12748.62,102,3576,125.0,7.9,11,1165.6,5,5.8
2023-02-28,CUST_023,prod_06,8495.32,67,8318,398.0,3.6,5,233.4,9,16.7
2023-02-28,CUST_017,prod_01,9184.38,104,10717,157.5,11.5,13,339.8,2,17.4
2023-02-28,CUST_006,prod_04,12018.36,79,3473,182.6,6.1,8,1122.2,8,19.0
2023-02-28,CUST_181,prod_05,8478.96,59,4060,252.8,8.9,12,827.3,2,8.0
2023-02-28,CUST_082,prod_08,6606.36,21,1268,315.2,9.5,15,276.1,7,16.9
2023-02-28,CUST_160,prod_05,10849.29,47,11035,79.4,2.1,8,1132.5,4,2.4
2023-02-28,CUST_038,prod_04,12105.37,64,7677,426.4,8.2,5,1107.7,5,19.5
2023-02-28,CUST_083,prod_10,10891.22,115,9551,392.5,10.9,7,324.4,6,11.3
2023-02-28,CUST_011,prod_06,6125.94,26,2782,81.1,4.3,15,401.4,5,3.8
2023-02-28,CUST_167,prod_10,10662.55,92,11006,362.3,9.4,4,555.1,8,3.4
2023-02-28,CUST_151,prod_08,10920.91,92,10994,437.8,7.4,4,832.5,4,16.4
2023-02-28,CUST_096,prod_01,8638.48,64,6033,215.7,4.7,6,376.8,8,19.1
2023-02-28,CUST_025,prod_04,7535.51,64,7518,314.7,2.9,15,323.1,2,15.0
2023-02-28,CUST_182,prod_01,3489.17,15,4488,86.6,1.2,7,264.4,3,5.6
2023-02-28,CUST_007,prod_06,6239.68,15,2688,251.5,4.9,18,296.5,6,4.1
2023-02-28,CUST_010,prod_04,11778.43,99,11004,259.9,7.2,17,738.6,7,11.0
2023-02-28,CUST_127,prod_09,11277.05,38,3524,521.5,2.4,18,1149.4,5,17.0
2023-02-28,CUST_125,prod_10,15769.06,101,9369,496.5,2.6,15,1003.5,8,22.8
2023-02-28,CUST_186,prod_01,10447.85,90,4706,327.5,8.1,12,595.0,2,14.4
2023-02-28,CUST_175,prod_09,6104.2,63,11607,279.0,2.9,5,160.3,4,20.2
2023-02-28,CUST_152,prod_04,7686.32,56,2334,93.0,5.8,12,156.6,9,15.7
2023-02-28,CUST_187,prod_09,9100.22,96,5940,136.8,1.5,6,443.9,5,8.4
2023-02-28,CUST_107,prod_04,7480.86,56,10988,383.8,5.8,9,322.5,6,7.1
2023-02-28,CUST_152,prod_03,15158.59,117,10389,541.7,7.1,18,894.3,5,12.0
2023-02-28,CUST_166,prod_07,7420.59,47,2381,150.7,7.6,8,502.2,5,7.0
2023-02-28,CUST_147,prod_04,7515.72,81,11824,114.2,11.7,7,365.1,6,8.7
2023-02-28,CUST_127,prod_02,11570.2,67,8351,94.7,9.6,12,1159.6,2,9.2
2023-02-28,CUST_011,prod_09,9907.43,59,8286,245.5,10.0,18,462.4,8,9.4
2023-02-28,CUST_042,prod_10,10837.27,92,6200,562.4,9.8,7,390.9,8,10.9
2023-02-28,CUST_178,prod_08,12050.12,56,3756,385.7,8.1,8,965.4,9,2.4
2023-02-28,CUST_158,prod_10,10287.24,86,11268,225.3,10.2,14,478.4,8,18.9
2023-02-28,CUST_057,prod_10,10624.14,28,10158,402.6,9.6,18,868.0,7,10.2
2023-02-28,CUST_041,prod_08,12102.93,84,3543,260.7,4.2,14,1014.0,2,18.8
2023-02-28,CUST_007,prod_01,13443.54,117,4330,180.2,6.8,13,866.9,4,6.6
2023-02-28,CUST_125,prod_07,6021.42,38,11805,370.0,3.5,6,132.4,5,23.3
2023-02-28,CUST_044,prod_04,10308.4,52,3021,159.7,3.0,8,883.6,7,6.6
2023-02-28,CUST_083,prod_04,13585.03,116,2805,423.2,2.0,13,1071.8,5,16.0
2023-02-28,CUST_077,prod_06,12218.17,44,2231,434.5,2.8,14,1078.3,9,13.2
2023-02-28,CUST_166,prod_04,8085.29,51,8497,372.7,2.0,17,419.7,8,5.1
2023-02-28,CUST_183,prod_05,8204.66,72,10702,305.8,6.0,17,139.4,5,16.0
2023-02-28,CUST_083,prod_03,13369.91,31,1447,436.6,3.3,18,1115.0,9,21.7
2023-02-28,CUST_051,prod_01,6346.21,12,10308,507.0,5.7,8,421.7,8,11.5
2023-02-28,CUST_086,prod_04,9996.69,102,6577,240.5,4.7,13,169.5,6,11.5
2023-02-28,CUST_078,prod_05,10449.47,117,10156,163.3,5.1,11,133.5,9,21.8
2023-02-28,CUST_088,prod_01,8306.51,51,2608,255.5,6.2,8,519.8,5,9.7
2023-02-28,CUST_157,prod_02,8962.79,43,6855,443.6,2.2,13,607.9,5,11.4
2023-02-28,CUST_128,prod_07,9746.43,114,8313,146.2,3.7,4,380.2,6,14.5
2023-02-28,CUST_013,prod_05,7583.32,30,7290,312.5,8.1,12,548.1,8,19.5
2023-02-28,CUST_050,prod_09,8953.43,47,4262,440.4,11.6,11,866.5,5,3.3
2023-02-28,CUST_041,prod_10,7501.76,62,2129,507.2,9.9,8,184.2,6,15.1
2023-02-28,CUST_115,prod_02,6984.01,18,5373,470.7,11.8,9,639.4,4,8.7
2023-02-28,CUST_090,prod_06,10179.4,31,6838,421.3,1.6,18,788.9,5,8.9
2023-02-28,CUST_095,prod_01,5643.85,20,6251,217.8,11.8,15,194.4,9,14.4
2023-02-28,CUST_084,prod_07,12738.81,89,9381,375.6,11.8,15,887.9,6,20.5
2023-02-28,CUST_198,prod_10,7793.51,13,4267,236.0,1.7,11,929.1,7,3.1
2023-02-28,CUST_035,prod_03,11117.69,64,9055,500.8,9.4,7,1032.6,7,17.6
2023-02-28,CUST_153,prod_04,7292.01,52,2295,506.6,8.1,14,172.1,5,19.2
2023-02-28,CUST_196,prod_01,6180.29,32,11685,513.2,3.6,4,322.3,6,16.6
2023-02-28,CUST_053,prod_07,13135.37,69,4615,532.6,3.6,17,1019.3,9,6.7
2023-02-28,CUST_153,prod_03,11056.02,114,11832,195.1,9.2,18,230.5,9,17.1
2023-02-28,CUST_098,prod_06,10763.24,107,8835,287.0,4.9,18,461.0,4,8.5
2023-02-28,CUST_078,prod_04,11250.69,79,10805,184.3,3.8,4,975.6,4,22.9
2023-02-28,CUST_136,prod_07,11855.86,73,9548,477.7,9.9,7,942.7,4,10.6
2023-02-28,CUST_063,prod_06,10718.02,88,5471,581.6,11.6,6,461.7,7,5.8
2023-02-28,CUST_110,prod_06,13617.62,114,3574,76.3,8.0,4,967.2,7,6.1
2023-02-28,CUST_024,prod_07,9589.78,84,11137,265.5,9.8,5,633.4,7,5.3
2023-02-28,CUST_173,prod_07,8179.02,96,8360,126.0,7.2,6,373.6,5,11.4
2023-02-28,CUST_138,prod_02,7544.61,22,2095,135.7,9.9,18,719.1,5,23.1
2023-02-28,CUST_166,prod_08,12515.48,77,8842,515.3,1.3,13,563.5,9,19.3
2023-02-28,CUST_034,prod_06,5509.67,22,11814,76.0,2.5,9,272.9,9,6.0
2023-02-28,CUST_106,prod_03,15045.33,96,10503,506.0,2.1,12,1164.9,7,9.7
2023-02-28,CUST_077,prod_02,8716.33,86,7432,553.1,2.1,6,505.4,2,21.0
2023-02-28,CUST_196,prod_02,9677.64,22,7042,188.0,7.3,12,1134.2,2,3.6
2023-02-28,CUST_146,prod_01,9358.8,82,3348,189.5,8.5,11,347.8,8,5.6
2023-02-28,CUST_045,prod_04,5389.85,28,8416,173.4,4.8,6,388.0,2,21.5
2023-02-28,CUST_009,prod_08,9194.83,67,11763,72.0,9.6,11,909.5,4,8.8
2023-02-28,CUST_049,prod_02,13931.82,84,6880,273.0,10.5,14,1176.6,7,15.9
2023-02-28,CUST_147,prod_10,13212.51,98,6545,559.5,8.4,12,735.2,7,15.1
2023-02-28,CUST_068,prod_07,11024.98,49,10309,402.3,6.4,4,992.1,6,22.0
2023-02-28,CUST_109,prod_07,13294.65,104,9428,364.5,7.5,12,940.6,4,5.7
2023-02-28,CUST_061,prod_01,9112.61,43,3258,396.3,2.8,5,571.9,9,8.7
2023-02-28,CUST_061,prod_09,7422.97,65,2225,546.6,5.2,9,318.2,5,7.4
2023-02-28,CUST_121,prod_10,10350.38,105,9588,88.9,1.4,12,135.7,8,18.9
2023-02-28,CUST_065,prod_10,6809.94,45,11784,510.5,3.3,4,517.8,4,19.3
2023-02-28,CUST_116,prod_06,12114.23,91,5460,223.0,10.7,14,588.4,8,5.2
2023-02-28,CUST_189,prod_02,5721.15,26,4172,440.1,2.1,11,195.2,6,12.9
2023-02-28,CUST_044,prod_10,10426.06,78,8751,375.9,7.3,11,934.7,2,8.3
2023-02-28,CUST_184,prod_01,11725.89,50,11659,495.1,2.9,7,1159.9,7,18.5
2023-02-28,CUST_153,prod_08,12863.36,111,11020,122.8,9.9,8,909.9,7,14.5
2023-02-28,CUST_104,prod_04,10020.81,44,10979,566.1,6.9,7,795.2,9,9.2
2023-02-28,CUST_034,prod_09,7066.67,43,1947,340.7,5.4,14,225.5,8,3.6
2023-02-28,CUST_161,prod_06,11886.22,62,9396,584.2,10.6,7,857.4,8,23.2
2023-02-28,CUST_017,prod_10,8863.13,30,9158,545.1,1.3,13,571.0,5,12.1
2023-02-28,CUST_193,prod_04,4828.77,12,4873,396.8,11.2,12,234.6,8,3.7
2023-02-28,CUST_149,prod_05,8591.3,50,5056,263.5,1.6,6,715.2,5,19.8
2023-02-28,CUST_121,prod_05,6891.0,27,3155,76.3,1.6,9,514.7,9,22.3
2023-02-28,CUST_169,prod_09,10476.83,99,2133,355.3,2.2,9,376.4,8,13.8
2023-02-28,CUST_010,prod_03,8031.87,70,8769,183.9,11.3,4,301.2,8,8.8
2023-02-28,CUST_200,prod_01,13654.88,111,1835,515.6,11.6,18,1031.8,7,10.5
2023-02-28,CUST_137,prod_09,5834.49,25,5235,127.4,1.6,6,327.8,7,22.3
2023-02-28,CUST_063,prod_02,14367.26,103,11093,86.9,6.6,14,1002.8,6,14.2
2023-02-28,CUST_172,prod_05,10936.79,90,2528,264.9,6.4,6,479.3,9,20.0
2023-02-28,CUST_110,prod_02,10362.14,97,10612,338.1,7.7,7,557.2,2,16.8
2023-02-28,CUST_066,prod_06,14898.87,115,4098,447.5,2.1,15,901.3,7,3.1
2023-02-28,CUST_118,prod_09,6746.59,58,5105,182.6,8.3,5,523.9,2,16.4
2023-02-28,CUST_160,prod_06,10654.11,78,1702,347.1,9.2,6,767.5,7,3.6
2023-02-28,CUST_132,prod_08,15719.06,110,2431,450.0,6.1,15,1036.5,8,11.2
2023-02-28,CUST_111,prod_05,11074.05,85,11168,555.4,11.8,15,610.6,7,13.0
2023-02-28,CUST_117,prod_09,9638.57,84,7285,549.2,9.8,11,455.9,8,12.3
2023-02-28,CUST_072,prod_06,10470.93,77,4011,292.4,10.5,15,655.4,8,18.6
2023-02-28,CUST_032,prod_05,8361.38,99,11625,344.5,1.7,5,344.4,2,20.5
2023-02-28,CUST_017,prod_05,11597.24,85,1502,498.5,5.6,5,987.3,8,18.4
2023-02-28,CUST_067,prod_09,9565.28,81,9652,121.5,11.7,6,614.0,5,13.5
2023-02-28,CUST_006,prod_09,8125.65,44,11131,326.4,2.3,7,299.1,9,13.8
2023-02-28,CUST_070,prod_04,10851.37,83,5656,133.8,3.3,15,558.6,5,21.4
2023-02-28,CUST_131,prod_05,7353.79,31,10471,182.8,4.3,6,699.1,8,8.8
2023-02-28,CUST_111,prod_07,8660.83,65,9843,430.2,10.5,7,552.9,2,10.5
2023-02-28,CUST_080,prod_08,12253.31,105,4129,434.7,4.8,6,777.2,6,9.8
2023-02-28,CUST_157,prod_01,10233.52,104,4613,449.0,6.1,12,324.7,4,11.8
2023-02-28,CUST_024,prod_08,9831.24,47,3272,195.7,3.0,17,850.7,8,7.4
2023-02-28,CUST_071,prod_05,7972.84,36,1813,367.5,6.9,13,580.1,8,14.2
2023-02-28,CUST_149,prod_04,13674.08,32,8848,590.2,6.0,15,1174.9,9,13.0
2023-02-28,CUST_096,prod_05,9098.44,88,11013,496.9,4.4,14,304.0,5,4.9
2023-02-28,CUST_103,prod_07,10707.84,86,2748,374.3,5.7,9,514.2,7,10.3
2023-02-28,CUST_021,prod_06,11854.06,90,8506,112.4,8.8,13,578.7,9,10.1
2023-02-28,CUST_084,prod_10,8785.4,81,4284,544.3,4.4,12,266.4,6,16.8
2023-02-28,CUST_075,prod_10,8378.17,84,1796,338.4,3.6,15,139.5,6,10.8
2023-02-28,CUST_188,prod_07,8896.93,38,4862,250.1,1.8,15,775.3,2,14.7
2023-02-28,CUST_155,prod_02,10972.66,115,6135,136.4,9.4,18,229.1,8,7.4
2023-02-28,CUST_006,prod_02,7617.22,79,6455,152.0,6.7,7,337.1,4,12.8
2023-02-28,CUST_039,prod_08,12213.83,118,11773,573.4,6.5,4,548.4,6,21.6
2023-02-28,CUST_186,prod_05,13803.47,115,8933,172.9,4.7,14,1162.0,6,9.7
2023-02-28,CUST_097,prod_04,3701.27,13,7281,81.3,8.3,6,225.5,6,6.5
2023-02-28,CUST_025,prod_08,6597.01,24,9271,273.1,7.1,18,350.1,6,6.0
2023-02-28,CUST_045,prod_10,9456.97,84,6879,523.4,2.3,12,358.1,6,19.3
2023-02-28,CUST_004,prod_10,7032.36,18,10876,244.0,5.4,17,707.5,2,20.8
2023-02-28,CUST_007,prod_10,14274.54,96,9643,431.9,8.7,17,941.8,7,3.6
2023-02-28,CUST_107,prod_09,10436.6,58,10908,223.9,1.9,4,922.4,7,16.9
2023-02-28,CUST_081,prod_08,10566.71,65,10634,448.3,2.4,17,925.8,2,18.3
2023-02-28,CUST_075,prod_05,9561.17,90,7354,512.7,10.6,13,317.2,2,3.0
2023-02-28,CUST_170,prod_10,11116.82,96,2494,79.3,8.2,17,864.8,5,9.7
2023-02-28,CUST_138,prod_01,7638.35,40,9169,358.5,4.1,11,314.9,8,19.7
2023-02-28,CUST_081,prod_09,11261.87,76,10123,195.5,9.9,6,792.7,6,14.7
2023-02-28,CUST_005,prod_09,10774.41,37,6442,400.4,10.4,7,1094.9,9,19.8
2023-02-28,CUST_197,prod_01,1941.71,12,1889,93.0,1.0,4,170.9,0,0.5
2023-02-28,CUST_035,prod_06,8842.34,98,7444,409.1,9.5,5,306.8,6,21.4
2023-02-28,CUST_082,prod_06,10999.19,76,10327,155.6,11.0,5,936.0,8,22.2
2023-02-28,CUST_012,prod_10,12223.87,91,4095,353.2,9.4,9,944.5,5,20.7
2023-02-28,CUST_036,prod_09,8531.94,57,9684,546.1,5.5,13,342.1,4,22.7
2023-02-28,CUST_107,prod_02,12808.03,98,4743,361.0,5.4,5,961.7,9,18.1
2023-02-28,CUST_193,prod_10,10296.66,22,6245,515.2,5.4,7,1044.3,6,15.9
2023-02-28,CUST_047,prod_09,9543.27,36,5607,518.7,7.6,12,1011.1,4,13.1
2023-02-28,CUST_076,prod_03,8637.36,79,6181,260.4,5.4,5,471.3,8,7.2
2023-02-28,CUST_065,prod_08,12447.95,102,11441,577.6,3.1,7,819.8,9,3.3
2023-02-28,CUST_196,prod_10,10107.0,36,8955,114.4,5.8,12,952.5,6,19.2
2023-02-28,CUST_171,prod_06,10460.05,109,7877,468.7,1.5,7,453.3,2,3.9
2023-02-28,CUST_136,prod_08,10401.59,97,7638,467.9,4.9,5,632.4,4,18.2
2023-02-28,CUST_036,prod_02,9387.5,34,10274,512.5,6.8,12,814.3,5,22.0
2023-02-28,CUST_070,prod_10,12925.39,117,9348,169.3,3.5,4,918.4,6,5.8
2023-02-28,CUST_192,prod_01,9867.87,41,1963,519.5,11.2,7,1060.7,4,12.4
2023-02-28,CUST_004,prod_03,9781.98,49,5288,176.9,11.0,9,901.2,5,21.1
2023-02-28,CUST_151,prod_01,7429.22,95,6474,131.7,4.5,4,217.2,6,7.2
2023-02-28,CUST_156,prod_02,11489.99,84,6680,342.1,4.7,17,1024.0,2,7.2
2023-02-28,CUST_101,prod_06,10665.01,63,10222,294.7,4.9,15,942.0,2,10.1
2023-02-28,CUST_143,prod_07,11071.64,71,5290,185.2,1.3,8,929.3,5,20.7
2023-02-28,CUST_088,prod_04,12259.46,60,5607,509.7,5.2,5,1178.4,8,19.1
2023-02-28,CUST_108,prod_04,8674.57,21,10666,562.1,3.8,14,942.3,2,7.8
2023-02-28,CUST_060,prod_03,11474.33,70,4925,293.6,6.2,17,951.6,8,12.2
2023-02-28,CUST_088,prod_03,10617.76,34,6512,521.3,2.1,13,962.1,2,21.0
2023-02-28,CUST_183,prod_02,9932.28,102,6641,196.7,9.8,11,375.0,5,5.1
2023-02-28,CUST_109,prod_03,12503.6,101,9084,211.5,3.8,18,485.3,9,13.0
2023-02-28,CUST_012,prod_03,10267.34,102,7273,162.5,9.2,6,483.5,4,17.2
2023-02-28,CUST_169,prod_01,7132.38,39,10232,484.4,10.6,7,473.4,2,14.6
2023-02-28,CUST_197,prod_04,10976.83,58,9842,536.6,7.5,6,1112.0,2,20.5
2023-02-28,CUST_103,prod_10,10398.52,71,6416,174.8,9.7,18,568.8,7,13.2
2023-02-28,CUST_042,prod_02,6574.0,56,7069,332.6,10.2,15,227.0,2,8.5
2023-02-28,CUST_158,prod_02,9724.02,36,5601,179.2,4.7,18,598.4,9,11.7
2023-02-28,CUST_105,prod_03,9395.08,63,1966,167.3,3.2,11,754.2,2,19.5
2023-02-28,CUST_184,prod_10,6775.4,44,9950,127.7,6.5,12,437.4,5,7.3
2023-02-28,CUST_114,prod_08,7412.16,18,5571,536.6,4.8,11,516.0,6,16.1
2023-02-28,CUST_120,prod_08,9859.96,47,6230,163.1,11.2,7,1159.5,4,18.4
2023-02-28,CUST_095,prod_03,8480.94,90,3814,367.2,1.5,15,119.9,5,19.9
2023-02-28,CUST_117,prod_01,7619.01,60,1633,527.9,2.0,17,229.4,5,8.4
2023-02-28,CUST_041,prod_01,6044.04,19,11721,342.1,4.9,8,236.1,8,11.4
2023-02-28,CUST_198,prod_09,9973.13,25,4167,248.9,5.7,14,761.2,8,19.0
2023-02-28,CUST_058,prod_02,15925.05,118,8968,251.8,8.4,17,1141.6,6,2.7
2023-02-28,CUST_184,prod_05,7837.16,60,1509,516.6,6.7,17,399.0,5,2.8
2023-02-28,CUST_159,prod_08,8971.87,50,7203,527.8,7.0,13,605.4,7,3.0
2023-02-28,CUST_175,prod_10,9964.88,62,10205,332.7,3.7,6,887.9,4,10.6
2023-02-28,CUST_034,prod_05,7396.25,17,1286,310.1,7.8,5,843.6,5,4.4
2023-02-28,CUST_187,prod_10,9488.97,53,3206,370.7,7.5,6,798.5,4,19.9
2023-02-28,CUST_080,prod_02,9162.17,54,4417,433.0,9.4,14,294.7,8,16.4
2023-02-28,CUST_090,prod_04,12940.94,60,3395,482.1,1.3,18,921.2,8,14.3
2023-02-28,CUST_025,prod_09,9824.31,98,11733,191.2,3.1,17,496.1,2,6.1
2023-02-28,CUST_011,prod_10,8585.39,31,9200,429.7,11.2,13,588.9,8,3.5
2023-02-28,CUST_120,prod_10,7549.28,51,8953,281.0,2.7,18,155.2,7,13.0
2023-02-28,CUST_066,prod_01,1919.72,8,737,114.6,1.7,2,129.8,2,0.8
2023-02-28,CUST_180,prod_07,7546.16,84,11595,356.6,3.6,17,194.1,2,6.3
2023-02-28,CUST_199,prod_06,5078.02,13,6594,130.3,5.8,8,516.5,6,6.3
2023-02-28,CUST_185,prod_05,10425.86,99,7864,234.0,8.4,5,631.2,2,8.5
2023-02-28,CUST_104,prod_08,12115.76,108,3151,209.2,7.9,11,500.2,9,13.8
2023-02-28,CUST_059,prod_02,11956.81,104,5947,509.0,3.8,6,940.1,2,21.7
2023-03-31,CUST_032,prod_03,9008.56,106,5396,114.7,9.5,18,292.4,4,10.6
2023-03-31,CUST_039,prod_02,11944.08,95,9906,371.9,2.9,18,517.5,6,15.9
2023-03-31,CUST_022,prod_03,7340.99,71,5495,108.9,3.2,4,387.2,7,20.7
2023-03-31,CUST_118,prod_07,12863.31,49,10019,427.6,11.8,16,1176.2,4,23.6
