billing_date,cust_id,product_id,revenue,active_users,total_logins,api_calls,storage_used_gb,support_tickets,response_time_hrs,feature_usage_score,customer_satisfaction,training_sessions,integration_count,data_processed_tb,uptime_percentage,performance_score,target
2023-07-31,CUST_0007,prod_04,1474.67,93.0,2810.0,10716.0,29.7,7.0,9.4,0.51,4.7,6.0,3.0,16.4,56.7,0.36,Active
2023-08-31,CUST_0007,prod_04,1863.87,162.0,212.0,1430.0,53.0,13.0,9.2,0.55,5.9,5.0,4.0,5.0,96.93,0.72,Engaged
2023-09-30,CUST_0007,prod_04,833.54,240.0,1783.0,3975.0,272.8,0.0,12.5,0.58,8.9,3.0,2.0,9.6,98.64,1.64,Active
2023-10-31,CUST_0007,prod_04,1292.26,181.0,1115.0,10670.0,95.2,8.0,-0.2,0.65,17.6,10.0,11.0,13.5,98.17,1.55,Active
2023-11-30,CUST_0007,prod_04,1227.13,30.0,969.0,14914.0,89.7,7.0,0.5,0.95,9.2,9.0,17.0,21.3,97.81,0.96,Active
2023-12-31,CUST_0007,prod_04,1585.53,124.0,1339.0,19544.906630497426,61.65008951114052,0.0,7.1,0.84,8.000934707570387,7.0,5.772356405553687,15.11830284912294,99.39,0.67,Active
2024-01-31,CUST_0007,prod_04,607.29,185.0,208.0,17067.0,183.9,0.0,13.1,0.94,10.8,3.0,5.0,10.3,99.2,0.62,Engaged
2024-02-29,CUST_0007,prod_04,3427.86,303.0,1478.0,2241.0,82.9,0.0,5.3,0.24,5.7,14.0,2.0,6.2,199.03,0.89,Active
2024-03-31,CUST_0007,prod_04,1572.35,121.0,984.0,1718.0,167.6,7.0,2.2,0.95,18.2,5.0,27.0,3.6,97.53,0.96,Active
2024-04-30,CUST_0007,prod_04,326.08,29.0,334.0,18997.0,66.0,7.0,0.5,0.78,9.8,4.0,10.0,8.2,98.05,0.92,Engaged
2024-05-31,CUST_0007,prod_04,1466.52,159.0,1863.0,19360.0,150.2,3.0,5.6,0.88,15.6,2.0,27.0,11.8,97.68,0.82,Active
2024-06-30,CUST_0007,prod_04,533.85,30.0,294.0,8821.0,68.8,0.0,7.4,1.29,7.7,1.0,6.0,4.6,98.24,0.9,Engaged
2024-07-31,CUST_0007,prod_04,1680.52,181.0,969.0,10492.0,186.2,4.0,11.3,0.47,9.2,4.0,22.0,1.3,97.31,0.65,Engaged
2024-08-31,CUST_0007,prod_04,366.22,159.0,154.0,21064.0,130.7,0.0,0.5,0.78,18.2,5.0,7.0,5.0,98.57,0.99,Engaged
2024-09-30,CUST_0007,prod_04,546.43,28.0,449.0,3213.0,20.0,16.0,18.8,0.47,14.6,3.0,9.0,1.8,55.78,0.68,Churned
2023-01-31,CUST_0007,prod_06,1306.28,128.0,41.33600965119223,8837.0,371.1,15.447171373732832,12.7,0.216827392661269,1.6,9.0,7.0,5.9,98.53,0.7,Active
2023-02-28,CUST_0007,prod_06,1464.0,92.0,598.0,934.0,110.9,2.0,22.4,1.6,2.2,7.0,7.0,9.2,99.64,0.73,Engaged
2023-03-31,CUST_0007,prod_06,1147.62,161.0,1359.0,12892.0,103.5,4.0,5.3,0.56,8.3,4.0,2.0,1.8,99.5,0.61,Engaged
2023-04-30,CUST_0007,prod_06,2238.74,329.0,918.0,11425.0,96.5,3.0,25.2,0.72,7.4,4.0,14.0,9.8,99.42,0.64,Engaged
2023-05-31,CUST_0007,prod_06,194.36,82.0,1868.0,1015.0,23.6,10.0,17.0,0.44,8.9,7.0,9.0,18.7,126.57,0.77,Active
2023-06-30,CUST_0007,prod_06,232.22,110.0,172.0,5307.0,37.9,9.0,28.7,0.98,3.1,1.0,9.0,35.9,98.78,0.72,Engaged
2023-07-31,CUST_0007,prod_06,1041.31,7.0,236.0,10508.0,19.3,0.0,4.3,0.73,6.5,1.0,23.0,6.2,99.53,0.31,Engaged
2023-08-31,CUST_0007,prod_06,987.99,56.0,878.0,4091.0,165.7,2.0,19.0,0.62,1.2,1.0,4.0,2.2,97.07,0.3,Churned
2023-01-31,CUST_0007,prod_09,710.32,11.0,172.0,9088.0,156.8,7.685059225098437,25.0,0.47,7.424189226180586,6.0,6.0,0.1613545672279147,100.55,0.99,Active
2023-02-28,CUST_0007,prod_09,1175.79,55.0,1635.0,9679.0,373.2,2.0,6.3,0.74,6.3,3.0,4.0,38.6,163.99,1.03,Engaged
2023-03-31,CUST_0007,prod_09,460.24,62.0,2353.0,6291.0,13.0,0.0,20.2,0.68,8.0,5.0,6.0,7.6,99.32,0.98,Active
2023-04-30,CUST_0007,prod_09,2030.13,15.506302236545045,1293.0,-150.76590309011158,102.1049386923133,0.0,12.540153459366076,0.28,8.1,4.0,27.0,15.7,98.24,0.56,Active
2023-05-31,CUST_0007,prod_09,2098.5,303.0,204.0,5277.0,17.2,1.0,21.7,0.45,6.5,6.0,4.0,19.9,141.61,0.65,Active
2023-06-30,CUST_0007,prod_09,1728.5,61.0,1521.0,704.0,384.0,17.0,0.4,0.37,6.6,15.0,7.0,21.4,88.28,0.96,Active
2023-07-31,CUST_0007,prod_09,1593.71,137.0,665.0,1576.0,11.6,4.0,7.5,0.66,6.5,2.0,24.0,12.1,100.34,0.66,Engaged
2023-08-31,CUST_0007,prod_09,2129.8,377.0,1546.0,37639.0,47.8,5.0,0.3,0.4,8.2,5.0,3.0,2.8,155.2,0.87,Engaged
2023-09-30,CUST_0007,prod_09,945.65,125.0,1094.0,14297.0,158.7,-1.0,0.9,0.9,8.0,13.0,6.0,11.5,121.8,0.81,Engaged
2023-10-31,CUST_0007,prod_09,1626.08,101.0,732.0,17264.0,298.2,6.0,0.7,1.04,10.2,3.0,16.0,8.0,96.84,0.59,Engaged
2023-11-30,CUST_0007,prod_09,1181.06,46.0,1690.0,14658.0,64.7,1.0,-0.7,0.64,8.7,1.0,8.0,37.0,99.28,0.97,Active
2023-12-31,CUST_0007,prod_09,1379.61,106.0,1202.0,6482.0,10.3,6.0,3.8,1.44,1.7,7.0,7.0,9.3,98.09,0.61,Engaged
2024-01-31,CUST_0007,prod_09,3140.1,141.0,2309.0,16845.0,52.5,9.0,7.2,0.57,5.9,11.0,4.342375153316659,7.492128087777862,97.95,0.418940089320036,Active
2024-02-29,CUST_0007,prod_09,906.43,26.0,724.0,37385.0,124.1,6.0,20.9,0.47,6.6,13.0,3.0,11.4,98.28,0.99,Engaged
2024-03-31,CUST_0007,prod_09,852.63,336.0,1888.0,10123.0,110.9,20.0,3.3,0.19,9.1,7.0,16.0,18.1,90.64,0.86,Engaged
2024-04-30,CUST_0007,prod_09,346.68,130.0,1694.0,4372.0,399.7,9.0,7.5,1.06,1.9,8.0,6.0,18.6,100.56,0.65,Engaged
2024-05-31,CUST_0007,prod_09,2049.57,56.76435392826653,591.0,1701.0,12.9,17.78340519646027,7.334594139871084,0.1312079560861997,5.2,1.0,0.3273704146667163,11.5,98.61,0.68,Active
2024-06-30,CUST_0007,prod_09,1019.74,366.0,294.0,2619.0,31.5,4.0,27.2,0.41,6.2,8.0,5.0,20.1,98.35,0.54,Engaged
2024-07-31,CUST_0007,prod_09,1649.87,122.0,3953.0,973.0,39.5,10.0,29.2,0.61,7.3,2.0,15.0,19.5,99.79,0.46,Engaged
2024-08-31,CUST_0007,prod_09,782.43,71.0,1702.0,28406.0,131.8,8.0,11.4,0.56,4.8,4.0,7.0,0.7,98.73,1.03,Engaged
2024-09-30,CUST_0007,prod_09,847.6036689473907,80.72187912407267,224.0,13115.0,60.17118643807412,13.0,13.760191515850762,0.82,7.3,1.0,15.0,3.2923220053880677,97.09,1.36,Engaged
2024-10-31,CUST_0007,prod_09,1656.1553144160905,88.76998293721995,1255.0,21546.0,290.1,7.0,12.1,0.48,4.7,9.0,1.013199731300758,10.658695483999178,97.18,0.77,Active
2024-11-30,CUST_0007,prod_09,1801.43,131.0,1819.0,1749.0,186.2,4.0,4.3,0.82,6.3,5.0,9.0,0.7,98.78,0.96,Active
2024-12-31,CUST_0007,prod_09,2646.59,214.0,1921.0,3988.0,206.6,2.0,3.9,0.8,4.5,4.0,8.0,4.3,97.3,0.54,Engaged
2025-01-31,CUST_0007,prod_09,1651.34,28.0,1597.0,16281.0,111.0,7.0,0.1,0.23,6.2,1.0,7.0,29.8,171.03,0.15,Active
2023-01-31,CUST_0008,prod_03,548.23,138.0,1884.0,13036.0,136.2,9.0,13.7,0.5,9.0,4.0,7.0,18.3,99.36,1.98,Active
2023-02-28,CUST_0008,prod_03,1001.87,65.0,1382.3745875586949,33160.0,82.8,6.0,8.8,0.0546548258009587,9.5,4.170884169095047,7.3681140093547155,29.7,96.76376432787563,0.89,Engaged
2023-03-31,CUST_0008,prod_03,1464.23,180.0,2046.0,2996.0,112.5,0.0,8.5,0.68,6.0,8.0,8.0,0.5,98.38,0.72,Engaged
2023-04-30,CUST_0008,prod_03,1979.3,126.0,658.0,12000.0,102.4,5.0,22.5,1.16,6.5,7.0,9.0,34.0,97.78,1.0,Engaged
2023-05-31,CUST_0008,prod_03,1019.01,149.0,759.0,7776.0,193.8,10.0,12.8,0.71,9.4,1.0,7.0,11.5,123.34,0.96,Engaged
2023-06-30,CUST_0008,prod_03,1770.54,166.0,1675.0,14198.0,50.6,10.0,17.0,1.22,9.0,1.0,14.0,28.7,98.28,0.26,Engaged
2023-07-31,CUST_0008,prod_03,1248.93,32.0,239.0,26652.0,234.1,0.0,4.2,0.79,5.3,5.0,11.0,1.5,98.76,0.68,Engaged
2023-08-31,CUST_0008,prod_03,1075.76,158.0,2844.0,9563.0,383.9,18.0,26.0,0.54,9.1,6.0,14.0,14.0,98.51,0.74,Engaged
2023-09-30,CUST_0008,prod_03,992.87,29.0,3474.0,5217.0,194.0,3.0,4.1,1.0,5.6,0.0,7.0,36.1,99.87,0.73,Active
2023-10-31,CUST_0008,prod_03,1416.72,27.0,92.0,16709.0,207.4,8.0,0.6,1.0,8.0,7.0,13.0,6.4,98.69,1.97,Active
2023-11-30,CUST_0008,prod_03,890.47,16.0,3794.0,8851.0,133.2,0.0,2.1,0.41,8.1,13.0,2.0,23.7,98.57,0.54,Engaged
2023-12-31,CUST_0008,prod_03,610.44,32.0,3636.0,15183.0,101.9,2.0,0.5,0.97,4.3,1.0,3.0,28.4,96.64,0.94,Active
2024-01-31,CUST_0008,prod_03,1579.48,150.0,944.0,8718.0,133.3,-1.0,12.6,0.23,9.8,4.0,4.0,6.2,98.67,0.8,Engaged
2024-02-29,CUST_0008,prod_03,615.9879097016624,170.0,314.4996143688131,36854.0,173.7,3.0,0.7,0.84,3.915709160426004,5.081361616760406,4.0,4.2,95.03608405311788,0.69,Engaged
2024-03-31,CUST_0008,prod_03,399.72,196.0,261.0,2442.0,82.0,0.0,29.7,0.29,6.8,4.0,3.0,22.0,99.07,0.8,Engaged
2024-04-30,CUST_0008,prod_03,2135.86,126.0,605.0,14237.0,138.2,0.0,25.26101842674763,0.68,10.2,3.0,2.0,6.6,67.2,0.741750522762428,Engaged
2024-05-31,CUST_0008,prod_03,427.66,204.0,166.0,15302.0,156.5,2.0,4.9,0.8,9.6,7.0,2.0,15.3,98.49,0.84,Active
2024-06-30,CUST_0008,prod_03,1451.08,78.0,1098.0,2114.0,19.0,11.0,8.6,1.06,16.3,2.0,12.0,10.6,99.08,0.6,Active
2024-07-31,CUST_0008,prod_03,1653.23,48.0,134.0,16260.0,73.5,-1.0,4.9,1.07,7.2,5.0,2.0,17.1,99.81,1.76,Active
2024-08-31,CUST_0008,prod_03,1120.68,4.0,-68.0,17422.0,79.7,7.0,20.1,0.03,5.0,4.0,5.0,7.2,64.91,1.77,Cancelled
2023-01-31,CUST_0009,prod_09,1957.29,118.0,1173.0,5787.0,109.8,1.0,12.1,0.72,5.2,3.0,8.0,28.5,97.23,0.8,Active
2023-02-28,CUST_0009,prod_09,510.27,255.0,1706.0,11082.0,241.5,4.0,14.0,0.51,4.5,1.0,13.0,17.7,99.36,1.01,Active
2023-03-31,CUST_0009,prod_09,2673.78,20.0,487.0,2014.0,212.6,3.0,11.9,0.9,7.4,0.0,26.0,18.3,98.58,0.3,Engaged
2023-04-30,CUST_0009,prod_09,871.26,63.063599979140776,715.0371886958758,2445.0,185.1,18.898076898794155,17.3,0.4,7.213235626513609,8.0,9.0,-0.2,49.66,0.61,Engaged
2023-05-31,CUST_0009,prod_09,1558.26,23.831617805032,1532.0,19343.2025039218,355.6,8.0,3.1,0.6,4.375724150028481,4.0,4.0,15.7,98.86086109906546,0.92,Active
2023-06-30,CUST_0009,prod_09,1693.67,137.0,130.0,28615.0,167.9,2.0,8.7,0.46,13.6,8.0,3.0,2.2,97.82,1.5,Active
2023-07-31,CUST_0009,prod_09,1655.18,188.0,3898.0,8820.0,56.28882987179488,27.58668157723738,14.81454676315462,0.36,19.9,10.0,1.5822979514016222,1.479878973440005,98.03,0.55,Active
2023-08-31,CUST_0009,prod_09,2519.76,68.0,690.0,15437.0,63.4,8.0,14.2,0.75,8.0,4.0,17.0,37.8,98.89,0.65,Active
2023-09-30,CUST_0009,prod_09,1896.14,89.0,2423.0,10006.0,335.6,2.0,17.9,0.56,8.1,2.5865130334745343,4.0,6.0,97.9352714145074,0.65,Active
2023-10-31,CUST_0009,prod_09,1142.16,29.0,230.0,35245.0,294.2,13.0,8.6,0.99,8.6,10.0,4.0,39.5,51.62,0.88,Active
2023-11-30,CUST_0009,prod_09,1575.86,37.0,91.0,8133.0,97.0,11.0,13.8,0.91,4.8,0.0,2.0,2.0,99.14,0.97,Engaged
2023-12-31,CUST_0009,prod_09,1931.41,58.0,239.0,30290.0,13.4,5.0,0.5,0.49,5.4,6.0,9.0,34.4,76.02,0.88,Active
2024-01-31,CUST_0009,prod_09,1448.33,24.0,513.0,6420.0,159.6,6.0,0.9,1.08,6.4,1.0,16.0,13.0,97.89,0.58,Active
2024-02-29,CUST_0009,prod_09,3577.77,18.0,787.0,5464.0,82.5,10.0,0.8,1.05,3.2,11.0,5.0,8.4,135.41,0.5,Engaged
2024-03-31,CUST_0009,prod_09,447.78,311.0,2022.0,28885.0,378.1,0.0,11.3,0.35,8.4,3.0,11.0,1.3,97.54,0.88,Active
2024-04-30,CUST_0009,prod_09,1895.7,114.0,511.0,14006.0,22.9,2.0,2.7,0.51,7.2,2.0,1.0,35.2,97.97,1.8,Active
2024-05-31,CUST_0009,prod_09,1096.8,127.0,1206.0,15955.0,130.8,6.0,8.2,0.35,6.4,3.0,3.0,6.9,100.0,0.88,Engaged
2024-06-30,CUST_0009,prod_09,498.98,117.0,1420.0,1955.0,176.5,11.0,0.9,0.64,6.3,9.0,9.0,6.9,98.74,0.37,Active
2024-07-31,CUST_0009,prod_09,1694.21,78.0,2053.0,1456.0,50.7,3.0,1.2,1.47,8.1,15.0,17.0,16.0,98.61,0.7,Active
2024-08-31,CUST_0009,prod_09,1650.13,186.0,1639.0,16496.0,154.5,7.0,9.5,0.52,4.4,4.0,14.0,10.1,96.76,0.62,Active
2024-09-30,CUST_0009,prod_09,1826.08,27.0,419.0,10191.0,328.5,4.0,5.4,0.57,5.5,2.0,11.0,25.8,96.98,0.66,Engaged
2024-10-31,CUST_0009,prod_09,570.86,144.0,468.0,37412.0,18.40571679319421,9.0,14.5,0.4607857444003441,7.2,3.465623515398056,28.0,5.502556360398362,96.88,0.2158208714437648,Engaged
2024-11-30,CUST_0009,prod_09,1755.47,229.0,950.0,9282.0,173.8,5.0,10.4,0.47,9.2,8.0,14.0,10.7,99.32,1.63,Active
2024-12-31,CUST_0009,prod_09,3619.15,22.0,1672.0,12295.0,15.1,4.0,6.7,0.73,8.1,7.0,9.0,3.4,126.41,1.72,Active
2025-01-31,CUST_0009,prod_09,1193.28,81.0,1463.0,15670.0,136.3,2.0,4.1,0.9,5.5,8.0,5.0,1.2,98.33,0.72,Engaged
2023-01-31,CUST_0010,prod_02,3031.28,162.0,1616.0,14117.0,102.7731322973721,3.969959462191322,21.157387511364,0.72,3.646347595917156,5.0,5.406461854649519,34.8,97.97,0.93,Active
2023-02-28,CUST_0010,prod_02,1458.62,36.0,1708.0,9728.0,97.5,0.0,23.6,0.95,6.3,6.0,12.0,14.7,99.25,0.7,Engaged
2023-03-31,CUST_0010,prod_02,1955.61,115.0,2440.0,10876.0,169.2,18.0,0.7,0.48,5.4,1.0,20.0,5.1,95.79,0.36,Active
2023-04-30,CUST_0010,prod_02,1938.09,4.587939804830789,195.0,37460.0,150.1,2.0,11.5,0.84,5.9,7.0,5.0,17.098274667036584,97.73,0.4,Active
2023-05-31,CUST_0010,prod_02,1281.16,95.0,1828.0,18527.0,79.6,9.0,18.4,0.89,9.5,5.0,3.0,18.6,150.48,0.9,Active
2023-06-30,CUST_0010,prod_02,1457.35,161.0,1726.0,22453.0,139.8,0.0,9.4,0.55,5.1,10.0,3.0,3.5,97.72,0.85,Active
2023-07-31,CUST_0010,prod_02,1651.79,69.0,283.0,3593.0,22.1,7.0,15.3,0.72,10.0,14.0,9.0,4.4,97.73,0.59,Engaged
2023-08-31,CUST_0010,prod_02,2036.76,130.0,1080.3105118031765,16740.0,17.6,4.0,19.490938511365545,0.27,6.6,5.0,13.0,16.9,99.12,0.64,Active
2023-09-30,CUST_0010,prod_02,1698.61,163.0,3397.0,7376.0,187.7,2.0,28.6,0.5,4.4,8.0,4.0,15.4,135.87,0.38,Active
2023-10-31,CUST_0010,prod_02,1876.32,64.0,1180.0,13503.0,196.6,9.0,13.7,0.5,9.7,5.0,2.0,16.7,96.75,1.02,Engaged
2023-11-30,CUST_0010,prod_02,1649.88,169.0,1128.0,20162.0,68.2,0.0,0.3,0.45,5.5,7.0,4.0,5.9,99.04,1.35,Engaged
2023-12-31,CUST_0010,prod_02,543.86,21.0,1647.0,37187.0,69.3,7.0,7.3,0.25,4.9,3.0,11.0,5.2,97.64,0.34,Active
2024-01-31,CUST_0010,prod_02,1860.71,279.0,1091.0,21275.0,178.3,0.0,9.6,0.87,7.0,3.0,10.0,6.2,97.59,1.0,Engaged
2024-02-29,CUST_0010,prod_02,977.49,134.0,1227.0,1486.0,10.1,0.0,13.2,1.0,8.5,6.0,18.0,29.4,99.08,0.68,Engaged
2024-03-31,CUST_0010,prod_02,876.21,157.0,98.0,3709.0,123.7,8.0,-0.2,0.7,8.8,7.0,10.0,1.0,98.39,0.73,Engaged
2024-04-30,CUST_0010,prod_02,520.19,141.0,1829.0,1891.0,137.0,7.0,9.9,0.39,8.6,13.0,12.0,23.8,99.62,0.85,Active
2024-05-31,CUST_0010,prod_02,1547.27,161.0,1486.0,14541.0,10.3,20.0,4.2,0.5,3.2,1.0,2.0,7.8,98.01,0.16,Engaged
2024-06-30,CUST_0010,prod_02,623.48,64.0,203.0,11214.0,111.0,8.0,12.5,1.67,8.7,1.0,3.0,0.7,141.49,0.61,Engaged
2024-07-31,CUST_0010,prod_02,1482.49,64.0,644.0,5107.233301542644,138.0,3.871188286437675,4.2,0.7145366422454529,1.9,8.0,12.0,1.6,83.94,0.42,Active
2024-08-31,CUST_0010,prod_02,1937.0,5.0,685.0,12379.0,45.7,0.0,5.8,0.51,3.2,5.0,14.0,1.3,98.8,0.99,Engaged
2024-09-30,CUST_0010,prod_02,1293.2582949970088,131.0,2027.0,16125.0,112.5,3.0,7.66703828280129,1.05,7.5,11.0,5.399497951390978,6.8,96.66,0.63,Active
2024-10-31,CUST_0010,prod_02,3437.1,397.0,645.0,15336.0,14.2,6.0,4.3,0.78,7.0,4.0,18.0,1.4,64.33,0.62,Active
2024-11-30,CUST_0010,prod_02,1304.96,128.0,1513.0,9236.0,280.3,3.0,13.6,0.48,5.4,2.0,2.0,9.4,99.12,0.9,Engaged
2024-12-31,CUST_0010,prod_02,1497.99,204.0,531.0,26646.0,102.8,8.0,6.2,0.6,5.5,13.0,5.0,11.7,98.85,0.23,Engaged
2025-01-31,CUST_0010,prod_02,2286.96,213.0,2516.0,24428.0,197.1,1.0,13.6,0.78,7.6,4.0,10.0,2.9,98.02,1.34,Active
2023-01-31,CUST_0010,prod_09,1779.42,143.0,2476.0,16401.0,129.0,0.0,0.5,0.68,4.8,4.0,6.0,1.3,96.56,0.81,Engaged
2023-02-28,CUST_0010,prod_09,2044.16,165.0,1205.0,2570.0,170.7,4.0,8.0,0.62,6.2,9.0,6.0,11.1,98.24,1.8,Active
2023-03-31,CUST_0010,prod_09,1110.54,82.0,3868.0,12694.0,202.3,0.0,7.7,0.72,4.8,1.0,14.0,12.2,130.93,0.9,Active
2023-04-30,CUST_0010,prod_09,1872.71,83.0,493.0,29532.0,107.6,2.0,10.7,0.94,6.9,2.0,9.0,15.2,97.84,0.63,Active
2023-05-31,CUST_0010,prod_09,853.47,84.0,1464.0,5992.0,17.0,2.0,0.7,0.2431532043803808,6.7,4.603863702343545,5.0,2.6,97.1,0.92,Active
2023-06-30,CUST_0010,prod_09,752.7,1.0,1375.0,32245.0,189.7,9.0,0.6,0.77,4.0,8.0,8.0,0.9,99.05,1.88,Active
2023-07-31,CUST_0010,prod_09,1953.86,177.0,530.0,10541.0,32.6,8.0,0.4,0.84,11.6,8.0,7.0,1.8,80.58,0.81,Engaged
2023-08-31,CUST_0010,prod_09,803.82,20.0,757.0,2101.0,98.6,0.0,0.7,1.49,2.2,3.0,2.0,9.6,99.51,0.36,Engaged
2023-09-30,CUST_0010,prod_09,1531.27,104.0,925.0,12086.0,161.7,16.0,8.5,0.82,8.2,8.0,11.0,16.7,97.51,0.71,Engaged
2023-10-31,CUST_0010,prod_09,2052.74,26.0,681.0,8449.0,166.2,10.0,0.6,0.74,9.5,5.0,14.0,30.7,100.27,0.77,Active
2023-11-30,CUST_0010,prod_09,435.42,106.0,534.0,39133.0,127.5,1.0,9.2,0.63,5.6,0.0,7.0,11.6,100.31,0.85,Active
2023-12-31,CUST_0010,prod_09,1139.0,39.0,1150.0,7655.0,263.0,5.0,7.4,0.85,6.6,5.0,3.0,-0.5,98.58,0.77,Engaged
2024-01-31,CUST_0010,prod_09,729.5049292968461,170.0,2132.0,3040.9283846470958,191.8,9.0,-0.1,1.45,8.9,2.0,1.0,14.7,98.42,0.7,Engaged
2024-02-29,CUST_0010,prod_09,3310.13,57.0,954.0,17131.0,101.6,8.0,14.1,0.63,9.9,0.0,10.0,7.9,97.52,0.67,Active
2024-03-31,CUST_0010,prod_09,1220.67,371.0,1858.0,364.83410594463146,373.1,0.8995442072522939,12.589705353666655,0.94,7.7,8.0,10.899798835996965,2.6958298787716357,99.83,0.87,Engaged
2024-04-30,CUST_0010,prod_09,778.14,21.0,663.0,10087.0,129.4,2.0,0.5,1.24,9.2,6.0,10.0,0.9,98.84,0.69,Engaged
2024-05-31,CUST_0010,prod_09,665.5,353.0,1881.0,2869.0,168.0,0.0,6.7,0.67,7.4,14.0,6.0,13.5,98.31,0.63,Engaged
2024-06-30,CUST_0010,prod_09,500.23,67.0,378.0,1574.0,362.6,2.0,19.7,1.8,6.4,5.0,13.0,19.4,118.97,0.93,Engaged
2024-07-31,CUST_0010,prod_09,1699.53,180.0,1636.0,11599.0,10.9,0.0,0.8,0.63,1.5,6.0,9.0,0.7,99.58,0.73,Active
2024-08-31,CUST_0010,prod_09,911.43,156.0,1000.0,15319.0,136.0,2.0,10.7,0.74,7.9,1.0,10.0,13.2,99.69,0.67,Engaged
2024-09-30,CUST_0010,prod_09,2247.89,41.0,1812.0,20023.0,194.2,0.0,5.0,0.5,7.0,4.0,1.0,1.5,143.47,0.3,Active
2024-10-31,CUST_0010,prod_09,802.57,12.0,1075.0,10605.0,64.9,16.0,9.6,0.36,6.4,2.0,14.0,17.1,99.46,0.99,Engaged
2024-11-30,CUST_0010,prod_09,1462.51,355.0,2250.0,1216.0,184.1,3.0,14.5,0.76,7.9,7.0,8.0,8.7,153.79,0.84,Active
2024-12-31,CUST_0010,prod_09,2709.18,26.0,705.0,12490.0,306.5,16.0,7.8,0.41,5.8,6.0,11.0,34.4,97.63,0.75,Engaged
2025-01-31,CUST_0010,prod_09,404.32,28.0,247.0,4378.0,208.1,19.0,6.1,0.87,4.2,5.0,10.0,18.7,99.13,0.73,Active
2023-01-31,CUST_0011,prod_01,1855.07,119.0,1760.0,1436.0,207.6,6.0,23.2,0.5,5.0,2.0,10.0,5.8,97.35,0.76,Engaged
2023-02-28,CUST_0011,prod_01,992.88,268.0,1510.0,22720.0,113.8,10.0,4.9,0.44,7.0,8.0,25.0,15.5,158.58,1.47,Active
2023-03-31,CUST_0011,prod_01,1083.73,72.0,228.0,487.6313222454901,187.6,2.0,6.5,1.0,1.7443840261685395,0.0,14.0,9.9,98.24,0.98,Engaged
2023-04-30,CUST_0011,prod_01,1914.07,163.0,1183.0,16464.0,178.6,5.0,5.1,0.14,11.1,2.0,8.0,10.7,97.49,0.62,Engaged
2023-05-31,CUST_0011,prod_01,2120.16,188.0,674.0,1683.0,13.8,7.0,10.5,1.03,9.4,8.0,10.0,20.3,78.25,0.58,Engaged
2023-06-30,CUST_0011,prod_01,1317.41,28.0,1551.0,1903.0,348.3,6.0,7.6,0.7,6.7,8.0,16.0,1.8,96.95,0.85,Active
2023-07-31,CUST_0011,prod_01,774.38,106.0,288.0,31541.0,121.8,10.0,7.3,0.8,6.6,1.0,6.0,4.5,166.71,0.74,Engaged
2023-08-31,CUST_0011,prod_01,948.1,210.0,1575.0,13694.0,96.2,18.0,7.4,0.8,12.2,2.0,3.0,20.7,98.05,0.63,Engaged
2023-09-30,CUST_0011,prod_01,314.57,53.0,866.0,14906.0,98.6,2.0,12.7,0.34,10.1,1.0,4.0,17.4,114.88,0.82,Engaged
2023-10-31,CUST_0011,prod_01,1381.31,20.0,1314.0,9547.0,25.9,3.0,8.1,0.59,5.4,6.0,4.0,18.5,98.29,0.68,Active
2023-11-30,CUST_0011,prod_01,882.06,131.0,1918.0,9998.0,97.2,8.0,11.5,0.77,5.1,8.0,2.0,10.4,98.13,0.84,Active
2023-12-31,CUST_0011,prod_01,1287.08,122.0,135.0,10303.0,174.8,0.0,8.1,0.6,8.2,3.0,12.0,5.4,100.42,0.78,Engaged
2024-01-31,CUST_0011,prod_01,848.7,111.0,187.0,16002.0,126.1,2.0,0.7,0.73,7.9,4.0,13.0,20.4,98.89,1.12,Active
2024-02-29,CUST_0011,prod_01,2094.86,137.0,1895.0,15399.0,93.2,0.0,5.5,1.07,10.2,1.0,7.0,-0.3,98.94,0.33,Engaged
2024-03-31,CUST_0011,prod_01,688.59,41.0,1256.0,7477.0,57.6,3.0,5.1,0.81,10.3,3.0,8.0,1.4,151.35,0.54,Active
2024-04-30,CUST_0011,prod_01,1708.97,18.0,738.1029398131967,5392.800111925623,115.0,0.0,-0.4,0.39,4.2,5.0,7.0,8.9,98.34,0.2725013605660965,Active
2024-05-31,CUST_0011,prod_01,2360.52,215.0,294.0,7470.0,133.1,10.0,17.5,0.25,7.5,0.0,2.0,13.3,98.19,0.67,Engaged
2024-06-30,CUST_0011,prod_01,3398.59,400.0,588.0,11132.0,192.6,-1.0,12.9,0.51,2.9,4.0,3.0,8.5,98.39,0.69,Active
2024-07-31,CUST_0011,prod_01,517.63,277.0,1844.0,14434.0,17.2,6.0,0.8,0.91,2.5,5.0,12.0,2.5,98.49,1.07,Active
2024-08-31,CUST_0011,prod_01,1175.25,163.0,2012.0,8983.0,167.5,10.0,9.0,0.7,4.7,0.0,14.0,5.3,99.27,0.58,Active
2024-09-30,CUST_0011,prod_01,418.18,25.0,3801.0,12592.0,211.8,1.0,0.3,1.69,3.0,8.0,14.0,0.6,97.35,1.06,Engaged
2024-10-31,CUST_0011,prod_01,899.53,95.0,1896.0,6012.0,84.24942607446764,13.0,4.5,0.79,9.0,14.0,8.0,1.2,60.44105234830287,1.91,Active
2024-11-30,CUST_0011,prod_01,693.67,74.0,1337.0,9850.0,148.9,3.0,30.9,0.97,2.3,0.0,10.0,19.0,98.26,0.41,Engaged
